time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
1697352992.35,-0.13,0.3,1.05,0.5,1.2,48.1,0.92,0.03,-0.02,-0.4
1697352992.36,-0.13,0.3,1.05,0.5,1.2,48.1,0.92,0.03,-0.02,-0.4
1697352992.37,-0.13,0.3,1.05,0.5,1.2,48.1,0.92,0.03,-0.02,-0.4
1697352992.38,-0.13,0.3,1.05,0.5,1.2,48.1,0.92,0.03,-0.02,-0.4
1697352992.39,-0.13,0.3,1.05,0.5,1.2,48.1,0.92,0.03,-0.02,-0.4
1697352992.4,-0.12,0.18,0.93,0.3,-2.4,45.3,0.94,0.03,-0.02,-0.34
1697352992.41,-0.17,0.19,0.99,-0.5,-2.4,44.7,0.94,0.03,-0.02,-0.34
1697352992.42,-0.15,0.24,1.01,-1.9,-1.5,44.4,0.94,0.03,-0.02,-0.33
1697352992.43,-0.16,0.26,1.01,-2.1,-0.7,44.2,0.94,0.03,-0.02,-0.33
1697352992.44,-0.12,0.31,1.03,-1.6,0.2,43.9,0.95,0.03,-0.02,-0.32
1697352992.45,-0.1,0.3,0.9,-0.4,1.1,43.8,0.95,0.03,-0.02,-0.32
1697352992.46,-0.11,0.21,1.03,0.8,1.4,43.4,0.95,0.03,-0.02,-0.32
1697352992.47,-0.07,0.23,0.94,1.2,1.4,43.1,0.95,0.03,-0.02,-0.32
1697352992.48,-0,0.2,0.9,0.4,0.9,42.7,0.95,0.03,-0.02,-0.31
1697352992.49,0.03,0.25,1.04,0,0.3,42.3,0.95,0.03,-0.02,-0.31
1697352992.5,0.05,0.27,0.96,-0.3,-0.5,42.1,0.95,0.03,-0.02,-0.3
1697352992.51,-0,0.25,0.98,0.1,-1.2,42,0.95,0.03,-0.02,-0.3
1697352992.52,0,0.27,0.83,0.1,-1.2,42,0.95,0.03,-0.02,-0.3
1697352992.53,-0,0.26,0.9,0.5,-1.7,42.2,0.96,0.03,-0.02,-0.29
1697352992.54,-0.02,0.23,0.9,0.3,-1.9,42.5,0.96,0.03,-0.02,-0.29
1697352992.55,-0.05,0.25,0.93,0,-1.5,43,0.96,0.03,-0.02,-0.29
1697352992.56,-0.1,0.24,0.99,-0.6,-1.4,43.3,0.96,0.03,-0.02,-0.28
1697352992.57,-0.02,0.29,0.88,-1.1,-0.7,43.7,0.96,0.03,-0.02,-0.28
1697352992.58,0,0.27,0.94,-1,-0.3,43.9,0.96,0.03,-0.02,-0.28
1697352992.59,0.03,0.27,0.99,-0.1,0,43.6,0.96,0.03,-0.02,-0.27
1697352992.6,0.08,0.26,0.88,0.5,0,43.3,0.96,0.03,-0.02,-0.27
1697352992.61,0.07,0.15,1.08,0.7,-0.1,42.8,0.96,0.03,-0.02,-0.27
1697352992.62,0.08,0.27,0.95,0.7,-0.1,42.8,0.96,0.03,-0.02,-0.26
1697352992.63,0.05,0.34,1.15,-0.9,-0.6,41.9,0.97,0.03,-0.02,-0.26
1697352992.64,0.03,0.21,1.05,-1.2,-0.8,42.4,0.97,0.03,-0.02,-0.25
1697352992.65,0.02,0.39,0.94,-0.3,-0.6,42.9,0.97,0.03,-0.02,-0.25
1697352992.66,0.02,0.39,0.94,-0.3,-0.6,42.9,0.97,0.03,-0.02,-0.25
1697352992.67,-0,0.28,0.92,0.2,-0.4,43.3,0.97,0.03,-0.02,-0.24
1697352992.68,-0,0.19,1.03,1.4,0.3,43.8,0.97,0.03,-0.02,-0.24
1697352992.69,-0,0.19,1.03,1.6,0.5,43.9,0.97,0.03,-0.02,-0.24
1697352992.7,0.1,0.25,0.95,0.3,0.1,44.2,0.97,0.03,-0.02,-0.23
1697352992.71,0.05,0.28,1.17,0.1,0,44.1,0.97,0.03,-0.02,-0.23
1697352992.72,0.05,0.28,1.17,0.1,0,44.1,0.97,0.03,-0.02,-0.22
1697352992.73,-0.01,0.27,1.09,0.9,-0.2,43.9,0.97,0.03,-0.02,-0.22
1697352992.74,-0.01,0.27,1.09,0.9,-0.2,43.9,0.98,0.03,-0.02,-0.22
1697352992.75,-0.05,0.25,1,1,-0.1,43.9,0.98,0.03,-0.02,-0.21
1697352992.76,-0.05,0.25,1,0.8,0.4,44.1,0.98,0.03,-0.02,-0.21
1697352992.77,-0.06,0.28,1.08,0.2,0.5,44.2,0.98,0.03,-0.02,-0.21
1697352992.78,-0.05,0.24,1.02,0.2,0.5,44.2,0.98,0.03,-0.02,-0.21
1697352992.79,-0.05,0.24,1.02,0.2,0.5,44.2,0.98,0.03,-0.02,-0.21
1697352992.8,-0.05,0.24,1.02,0.2,0.5,44.2,0.98,0.03,-0.02,-0.21
1697352992.81,-0.05,0.24,1.02,0.2,0.5,44.2,0.98,0.03,-0.02,-0.21
1697352992.82,-0.05,0.24,1.02,0.2,0.5,44.2,0.98,0.03,-0.02,-0.21
1697352992.83,-0.05,0.24,1.02,0.2,0.5,44.2,0.98,0.03,-0.02,-0.21
1697352992.84,-0.05,0.24,1.02,0.2,0.5,44.2,0.98,0.03,-0.02,-0.21
1697352992.85,-0.05,0.24,1.02,0.2,0.5,44.2,0.98,0.03,-0.02,-0.21
